cost_type,cost,gene
car-abs,4.5947667902801,YHR159W
car-rel,0.0091039511664803,YHR159W
nit-abs,7.2623538263142,YHR159W
nit-rel,0.013880245192297,YHR159W
phos-abs,-1.6937838270836e-05,YHR159W
phos-rel,-3.4885430225551e-08,YHR159W
sul-abs,0.1267069616823,YHR159W
sul-rel,5.1570245982617e-05,YHR159W
none-wei,130.96384134427,YHR160C
car-abs,4.8135917169947,YHR160C
car-rel,0.0094795879169243,YHR160C
nit-abs,6.9076586693106,YHR160C
nit-rel,0.013374182143848,YHR160C
phos-abs,-3.3715330741942e-05,YHR160C
phos-rel,-4.2103052567829e-08,YHR160C
sul-abs,0.15448807209028,YHR160C
sul-rel,4.9110234146592e-05,YHR160C
none-wei,130.53262687992,YHR161C
car-abs,4.8111307531874,YHR161C
car-rel,0.0091379215892599,YHR161C
nit-abs,6.9924199811395,YHR161C
nit-rel,0.013016718344241,YHR161C
phos-abs,1.21722853711e-05,YHR161C
phos-rel,3.2239848511526e-09,YHR161C
sul-abs,0.12918034934453,YHR161C
sul-rel,5.9310332739388e-05,YHR161C
none-wei,131.18813046004,YHR162W
car-abs,5.1122964177021,YHR162W
car-rel,0.0096032234827461,YHR162W
nit-abs,7.0890057881673,YHR162W
nit-rel,0.01381609610272,YHR162W
phos-abs,-6.8172245931258e-06,YHR162W
phos-rel,-3.9042567261643e-09,YHR162W
sul-abs,0.14948282087673,YHR162W
sul-rel,5.1641081116676e-05,YHR162W
none-wei,130.85255708788,YHR164C
car-abs,4.8478031989395,YHR164C
car-rel,0.010101585153445,YHR164C
nit-abs,6.8271894995893,YHR164C
nit-rel,0.013957735174584,YHR164C
phos-abs,-3.5085135019419e-05,YHR164C
phos-rel,-3.665565929183e-08,YHR164C
sul-abs,0.1806714309537,YHR164C
sul-rel,5.6898786932563e-05,YHR164C
none-wei,133.75906729472,YHR165C
car-abs,5.1868542497183,YHR165C
car-rel,0.010171028126521,YHR165C
nit-abs,7.0052762070882,YHR165C
nit-rel,0.013862119285143,YHR165C
phos-abs,-7.1613963154022e-06,YHR165C
phos-rel,-2.4127983094412e-08,YHR165C
sul-abs,0.1387925957506,YHR165C
sul-rel,6.0023788570764e-05,YHR165C
none-wei,134.57843979174,YHR166C
car-abs,5.147182811373,YHR166C
car-rel,0.010214125754285,YHR166C
nit-abs,6.7735558782523,YHR166C
nit-rel,0.01376966937226,YHR166C
phos-abs,-3.7145665854908e-05,YHR166C
phos-rel,-3.0142080735882e-08,YHR166C
sul-abs,0.2430460250019,YHR166C
sul-rel,7.39017549891e-05,YHR166C
none-wei,133.63800441858,YHR167W
car-abs,4.9460770948367,YHR167W
car-rel,0.010489993769266,YHR167W
nit-abs,6.8361229553367,YHR167W
nit-rel,0.014301023114637,YHR167W
phos-abs,-2.3917153167216e-05,YHR167W
phos-rel,-4.672421099943e-08,YHR167W
sul-abs,0.18479476596251,YHR167W
sul-rel,7.2778012025898e-05,YHR167W
none-wei,129.48459270184,YHR168W
car-abs,4.8976598790059,YHR168W
car-rel,0.010022385344536,YHR168W
nit-abs,7.0251274163906,YHR168W
nit-rel,0.014357728572773,YHR168W
phos-abs,-2.4729369249489e-05,YHR168W
phos-rel,-2.5166658997792e-08,YHR168W
sul-abs,0.15045273245243,YHR168W
sul-rel,4.6452142108093e-05,YHR168W
none-wei,129.11668324416,YHR169W
car-abs,4.8045695927378,YHR169W
car-rel,0.010134515794499,YHR169W
nit-abs,7.0166065120042,YHR169W
nit-rel,0.014737702689551,YHR169W
phos-abs,-1.5221597446867e-05,YHR169W
phos-rel,-1.906889206276e-08,YHR169W
sul-abs,0.21776049571339,YHR169W
sul-rel,8.6544823478115e-05,YHR169W
none-wei,131.91579211308,YHR170W
car-abs,4.9249046043708,YHR170W
car-rel,0.0099185628612759,YHR170W
nit-abs,6.8914719792513,YHR170W
nit-rel,0.01378623342971,YHR170W
phos-abs,-4.6767321524044e-05,YHR170W
phos-rel,-3.4231617908225e-08,YHR170W
sul-abs,0.2432779114895,YHR170W
sul-rel,6.8206276423009e-05,YHR170W
none-wei,131.44125742837,YHR171W
car-abs,5.0230572723207,YHR171W
car-rel,0.010224031532989,YHR171W
nit-abs,6.7449514873444,YHR171W
nit-rel,0.0137018538416,YHR171W
phos-abs,-4.35467230115e-05,YHR171W
phos-rel,-3.1450804144879e-08,YHR171W
sul-abs,0.20729915908762,YHR171W
sul-rel,5.4858797640463e-05,YHR171W
none-wei,125.00352671817,YHR174W
car-abs,4.5873187523958,YHR174W
car-rel,0.010260108038112,YHR174W
nit-abs,6.5013304836963,YHR174W
nit-rel,0.014936497326617,YHR174W
phos-abs,-1.3221558160236e-05,YHR174W
phos-rel,-4.1802960947111e-08,YHR174W
sul-abs,0.11561886675258,YHR174W
sul-rel,5.3565694219245e-05,YHR174W
none-wei,132.69182990342,YHR175W
car-abs,5.1749086253857,YHR175W
car-rel,0.0089825223798731,YHR175W
nit-abs,6.5655070108081,YHR175W
nit-rel,0.011899386935131,YHR175W
phos-abs,-5.390509172035e-05,YHR175W
phos-rel,-1.6688360298605e-08,YHR175W
sul-abs,0.48657745075434,YHR175W
sul-rel,0.00017210951717179,YHR175W
none-wei,133.30373661509,YHR177W
car-abs,4.9721606545769,YHR177W
car-rel,0.0087047678730432,YHR177W
nit-abs,7.4501893982115,YHR177W
nit-rel,0.012758192218028,YHR177W
phos-abs,-1.5697964442333e-06,YHR177W
phos-rel,6.976226811643e-09,YHR177W
sul-abs,0.15888950668201,YHR177W
sul-rel,5.4144201863514e-05,YHR177W
none-wei,130.28107700246,YHR178W
car-abs,4.843492128951,YHR178W
car-rel,0.009394668583493,YHR178W
nit-abs,6.9428745444446,YHR178W
nit-rel,0.013411183397304,YHR178W
phos-abs,-5.01936156272e-05,YHR178W
phos-rel,-2.7994543085327e-08,YHR178W
sul-abs,0.27087979411805,YHR178W
sul-rel,7.9012013152893e-05,YHR178W
none-wei,133.17934451612,YHR182W
car-abs,5.0289242663964,YHR182W
car-rel,0.010088987652919,YHR182W
nit-abs,6.8796128936225,YHR182W
nit-rel,0.013643954874626,YHR182W
phos-abs,-3.1423137609328e-05,YHR182W
phos-rel,-2.8509103293736e-08,YHR182W
sul-abs,0.14780065282577,YHR182W
sul-rel,3.7880677553307e-05,YHR182W
none-wei,129.05235546401,YHR183W
car-abs,4.9461683502958,YHR183W
car-rel,0.0098357219289482,YHR183W
nit-abs,6.7256139967827,YHR183W
nit-rel,0.013541456415203,YHR183W
phos-abs,-4.3593321706836e-05,YHR183W
phos-rel,-1.9021364416417e-08,YHR183W
sul-abs,0.25133478237341,YHR183W
sul-rel,6.9957561950545e-05,YHR183W
none-wei,133.25298485896,YHR184W
car-abs,4.9430175914666,YHR184W
car-rel,0.01002077189928,YHR184W
nit-abs,6.9977366195442,YHR184W
nit-rel,0.013953246166944,YHR184W
phos-abs,-1.4495574786878e-05,YHR184W
phos-rel,-3.4612208728273e-08,YHR184W
sul-abs,0.12712932092194,YHR184W
sul-rel,5.0216583846753e-05,YHR184W
none-wei,136.09026853809,YHR185C
car-abs,5.250331072129,YHR185C
car-rel,0.0095670538185803,YHR185C
nit-abs,6.769545870346,YHR185C
nit-rel,0.012446473354438,YHR185C
phos-abs,-3.1226123942893e-05,YHR185C
phos-rel,-2.0374700825383e-08,YHR185C
sul-abs,0.23975384752812,YHR185C
sul-rel,7.60640182573e-05,YHR185C
none-wei,132.12837215326,YHR186C
car-abs,5.0153150035021,YHR186C
car-rel,0.009683922832781,YHR186C
nit-abs,6.9615991528218,YHR186C
nit-rel,0.013335488771535,YHR186C
phos-abs,-1.3397439068345e-05,YHR186C
phos-rel,-1.2978388899171e-08,YHR186C
sul-abs,0.17213074203198,YHR186C
sul-rel,6.0407849240906e-05,YHR186C
none-wei,131.93528816707,YHR187W
car-abs,4.9962404660228,YHR187W
car-rel,0.0098968630067841,YHR187W
nit-abs,6.49466951376,YHR187W
nit-rel,0.012849356209507,YHR187W
phos-abs,-2.081075414861e-05,YHR187W
phos-rel,-2.5992605551804e-08,YHR187W
sul-abs,0.19253672954149,YHR187W
sul-rel,7.2571390402807e-05,YHR187W
none-wei,130.37342266008,YHR188C
car-abs,4.9532796440561,YHR188C
car-rel,0.0098098939957304,YHR188C
nit-abs,6.4788329951903,YHR188C
nit-rel,0.012986884550937,YHR188C
phos-abs,-2.1182376085235e-05,YHR188C
phos-rel,-1.8239664542528e-08,YHR188C
sul-abs,0.19344245273467,YHR188C
sul-rel,6.7343197153295e-05,YHR188C
none-wei,129.08382484034,YHR189W
car-abs,4.8608862305942,YHR189W
car-rel,0.0094203913915216,YHR189W
nit-abs,7.4438803697887,YHR189W
nit-rel,0.014329116703869,YHR189W
phos-abs,-4.3134277075895e-05,YHR189W
phos-rel,-1.8225667470258e-08,YHR189W
sul-abs,0.21336426721475,YHR189W
sul-rel,5.2433291262821e-05,YHR189W
none-wei,134.43656450564,YHR190W
car-abs,5.2575674446316,YHR190W
car-rel,0.010599828331505,YHR190W
nit-abs,6.7291592789126,YHR190W
nit-rel,0.013505774251236,YHR190W
phos-abs,-3.3339734724048e-05,YHR190W
phos-rel,-2.6075163336833e-08,YHR190W
sul-abs,0.20970083506749,YHR190W
sul-rel,6.6580528157934e-05,YHR190W
none-wei,131.9455819899,YHR191C
car-abs,5.0735946432237,YHR191C
car-rel,0.01055349393958,YHR191C
nit-abs,6.9741344544195,YHR191C
nit-rel,0.014481991374745,YHR191C
phos-abs,1.3804116635231e-05,YHR191C
phos-rel,-6.6000640393831e-09,YHR191C
sul-abs,0.22443830143209,YHR191C
sul-rel,0.00011378503214105,YHR191C
none-wei,133.2041246113,YHR192W
car-abs,5.1306580175433,YHR192W
car-rel,0.010430274974849,YHR192W
nit-abs,6.9598118899161,YHR192W
nit-rel,0.014229501469118,YHR192W
phos-abs,-3.676535488455e-05,YHR192W
phos-rel,-2.4968242777795e-08,YHR192W
sul-abs,0.1403622916916,YHR192W
sul-rel,2.4733990147356e-05,YHR192W
none-wei,125.51668557353,YHR193C
car-abs,4.4539664401405,YHR193C
car-rel,0.010257282377296,YHR193C
nit-abs,6.6081353083424,YHR193C
nit-rel,0.015142854110434,YHR193C
phos-abs,-5.6072193899214e-06,YHR193C
phos-rel,-4.4041144835752e-08,YHR193C
sul-abs,0.11494137693274,YHR193C
sul-rel,5.8269450435711e-05,YHR193C
none-wei,133.19267794076,YHR194W
car-abs,5.1780001108929,YHR194W
car-rel,0.010076253345804,YHR194W
nit-abs,6.965057621972,YHR194W
nit-rel,0.013759218513575,YHR194W
phos-abs,-3.6174751967838e-06,YHR194W
phos-rel,-1.6282665698756e-08,YHR194W
sul-abs,0.093193103322627,YHR194W
sul-rel,3.6980477817632e-05,YHR194W
none-wei,131.1934974764,YHR195W
car-abs,4.759741514007,YHR195W
car-rel,0.010060355750747,YHR195W
nit-abs,6.9324414656937,YHR195W
nit-rel,0.014165886289989,YHR195W
phos-abs,-2.9240700443347e-05,YHR195W
phos-rel,-5.1901495192717e-08,YHR195W
sul-abs,0.091078006800337,YHR195W
sul-rel,2.6787254932632e-05,YHR195W
none-wei,131.70024177644,YHR196W
car-abs,4.8805470799243,YHR196W
car-rel,0.010336754570814,YHR196W
nit-abs,6.5846446101752,YHR196W
nit-rel,0.013820337223824,YHR196W
phos-abs,-2.502876218883e-05,YHR196W
phos-rel,-4.7210774798862e-08,YHR196W
sul-abs,0.1175676769207,YHR196W
sul-rel,4.053222684941e-05,YHR196W
none-wei,131.57746402153,YHR197W
car-abs,5.0223042462264,YHR197W
car-rel,0.010594972148209,YHR197W
nit-abs,6.5866191200426,YHR197W
nit-rel,0.013653390508862,YHR197W
phos-abs,-2.5564391802524e-05,YHR197W
phos-rel,-3.2525705197178e-08,YHR197W
sul-abs,0.13686677050705,YHR197W
sul-rel,4.4253133668891e-05,YHR197W
none-wei,131.80865249836,YHR198C
car-abs,5.0599286793398,YHR198C
car-rel,0.010217021150571,YHR198C
nit-abs,6.9456661765708,YHR198C
nit-rel,0.013940123917516,YHR198C
phos-abs,-1.0993480220256e-05,YHR198C
phos-rel,-1.3162816428779e-08,YHR198C
sul-abs,0.15055048629515,YHR198C
sul-rel,5.9858929920372e-05,YHR198C
none-wei,128.18829589352,YHR199C
car-abs,4.8622922028265,YHR199C
car-rel,0.010499272925869,YHR199C
nit-abs,6.6066866505531,YHR199C
nit-rel,0.014574972695986,YHR199C
phos-abs,-2.5236356017842e-05,YHR199C
phos-rel,-2.507271114741e-08,YHR199C
sul-abs,0.17309554659482,YHR199C
sul-rel,5.7105764920557e-05,YHR199C
none-wei,130.13711217067,YHR200W
car-abs,4.7282227911316,YHR200W
car-rel,0.0095704725289789,YHR200W
nit-abs,7.2283118021238,YHR200W
nit-rel,0.014154491080415,YHR200W
phos-abs,-2.8194890085621e-06,YHR200W
phos-rel,-2.738315648513e-08,YHR200W
sul-abs,0.14627539714418,YHR200W
sul-rel,6.6446241381034e-05,YHR200W
none-wei,131.72625521028,YHR201C
car-abs,4.9795195593942,YHR201C
car-rel,0.010427355262221,YHR201C
nit-abs,6.7744661014086,YHR201C
nit-rel,0.014151707735052,YHR201C
phos-abs,-3.3678769727226e-05,YHR201C
phos-rel,-4.1715409883539e-08,YHR201C
sul-abs,0.17949146988119,YHR201C
sul-rel,5.9033049958704e-05,YHR201C
none-wei,132.49388674203,YHR202W
car-abs,5.0564896356605,YHR202W
car-rel,0.0096987503137483,YHR202W
nit-abs,6.8592704065997,YHR202W
nit-rel,0.013162637928599,YHR202W
phos-abs,-2.208203919864e-05,YHR202W
phos-rel,-2.5323329291805e-08,YHR202W
sul-abs,0.16189886557457,YHR202W
sul-rel,5.7440212528764e-05,YHR202W
none-wei,132.77460435702,YHR204W
car-abs,5.1346914371852,YHR204W
car-rel,0.0099884494310923,YHR204W
nit-abs,6.5960365430624,YHR204W
nit-rel,0.013074300341586,YHR204W
phos-abs,-2.2354156137746e-05,YHR204W
phos-rel,-2.3383679493529e-08,YHR204W
sul-abs,0.18079711888534,YHR204W
sul-rel,6.1918337747655e-05,YHR204W
none-wei,129.5846057224,YHR205W
car-abs,4.7550857503065,YHR205W
car-rel,0.0090357076854901,YHR205W
nit-abs,6.8994168308999,YHR205W
nit-rel,0.012996548238951,YHR205W
phos-abs,-2.4712960500309e-05,YHR205W
phos-rel,-3.1209626526359e-08,YHR205W
sul-abs,0.1637892907771,YHR205W
sul-rel,6.1711623632088e-05,YHR205W
none-wei,129.18279193115,YHR206W
car-abs,4.6958028270721,YHR206W
car-rel,0.009056913815625,YHR206W
nit-abs,7.043256640625,YHR206W
nit-rel,0.012974568140553,YHR206W
phos-abs,-1.5724555674615e-05,YHR206W
phos-rel,-1.7200819634766e-08,YHR206W
sul-abs,0.15912105277132,YHR206W
sul-rel,6.3029567069449e-05,YHR206W
none-wei,133.3343322725,YHR207C
car-abs,5.0706431820451,YHR207C
car-rel,0.0099807351934096,YHR207C
nit-abs,7.2695790540561,YHR207C
nit-rel,0.014343145179557,YHR207C
phos-abs,-6.3146342017598e-05,YHR207C
phos-rel,-4.0181944405743e-08,YHR207C
sul-abs,0.20547529054043,YHR207C
sul-rel,3.5344706653426e-05,YHR207C
none-wei,128.97624385145,YHR208W
car-abs,4.9110717312374,YHR208W
car-rel,0.0099681344175944,YHR208W
nit-abs,6.7144263185011,YHR208W
nit-rel,0.013986571103559,YHR208W
phos-abs,-8.7426401070413e-06,YHR208W
phos-rel,-1.2181563966757e-08,YHR208W
sul-abs,0.13528051138208,YHR208W
sul-rel,4.8197242343656e-05,YHR208W
none-wei,134.18770081816,YIL001W
car-abs,5.145481397534,YIL001W
car-rel,0.010540710473941,YIL001W
nit-abs,6.7627951973363,YIL001W
nit-rel,0.013851431643315,YIL001W
phos-abs,-4.1670056795381e-05,YIL001W
phos-rel,-3.7906329092837e-08,YIL001W
sul-abs,0.19942415718322,YIL001W
sul-rel,5.5810695225198e-05,YIL001W
none-wei,132.56841206299,YIL002C
car-abs,5.0886093476358,YIL002C
car-rel,0.010206629767405,YIL002C
nit-abs,6.7372852768001,YIL002C
nit-rel,0.013739713171851,YIL002C
phos-abs,-2.1137498684243e-05,YIL002C
phos-rel,-3.0991072242649e-08,YIL002C
sul-abs,0.11998201321628,YIL002C
sul-rel,3.8209569383514e-05,YIL002C
none-wei,127.11283474877,YIL003W
car-abs,4.7381830515505,YIL003W
car-rel,0.0097441499526961,YIL003W
nit-abs,6.3407312136929,YIL003W
nit-rel,0.013252705618142,YIL003W
phos-abs,-3.7223094978083e-05,YIL003W
phos-rel,-2.6884998198595e-08,YIL003W
sul-abs,0.25494968141998,YIL003W
sul-rel,8.2337450134905e-05,YIL003W
none-wei,133.59074521575,YIL005W
car-abs,5.1530013152434,YIL005W
car-rel,0.01022435475829,YIL005W
nit-abs,6.8555836636738,YIL005W
nit-rel,0.013676497631556,YIL005W
phos-abs,-2.8566329185518e-05,YIL005W
phos-rel,-3.1191996499769e-08,YIL005W
sul-abs,0.16400913006796,YIL005W
sul-rel,5.4846972432619e-05,YIL005W
none-wei,129.38731543962,YIL006W
car-abs,4.9808038731878,YIL006W
car-rel,0.0097964197708275,YIL006W
nit-abs,6.5909295772089,YIL006W
nit-rel,0.013251395406275,YIL006W
phos-abs,-1.1727380194271e-05,YIL006W
phos-rel,-5.8630192382798e-09,YIL006W
sul-abs,0.18303022056664,YIL006W
sul-rel,6.7592598392634e-05,YIL006W
none-wei,129.95696686202,YIL007C
car-abs,4.7978182100929,YIL007C
car-rel,0.010003148756124,YIL007C
nit-abs,6.9413243280933,YIL007C
nit-rel,0.013977010789324,YIL007C
phos-abs,-1.1703247194708e-05,YIL007C
phos-rel,-3.1189613717839e-08,YIL007C
sul-abs,0.2008097345043,YIL007C
sul-rel,9.1916750000144e-05,YIL007C
none-wei,129.7003382838,YIL010W
car-abs,4.8711746221365,YIL010W
car-rel,0.011009221048592,YIL010W
nit-abs,6.8785588974176,YIL010W
nit-rel,0.015454103859672,YIL010W
phos-abs,-2.7266268840893e-05,YIL010W
phos-rel,-4.2568510029073e-08,YIL010W
sul-abs,0.087220929763239,YIL010W
sul-rel,2.3702384344956e-05,YIL010W
none-wei,115.15295141956,YIL011W
car-abs,3.7325586308391,YIL011W
car-rel,0.0087992880992439,YIL011W
nit-abs,5.5124574505022,YIL011W
nit-rel,0.013931406764377,YIL011W
phos-abs,-1.0454289270117e-05,YIL011W
phos-rel,-4.7072634369115e-08,YIL011W
sul-abs,0.13182289222259,YIL011W
sul-rel,6.6830296232852e-05,YIL011W
none-wei,131.56716294134,YIL013C
car-abs,5.1074336805978,YIL013C
car-rel,0.0098210836827717,YIL013C
nit-abs,6.5458669686081,YIL013C
nit-rel,0.012898752169681,YIL013C
phos-abs,-3.8029605624478e-05,YIL013C
phos-rel,-1.6787677378668e-08,YIL013C
sul-abs,0.22622872847827,YIL013C
sul-rel,6.2712031778915e-05,YIL013C
none-wei,132.63517852399,YIL016W
car-abs,5.0068477054812,YIL016W
car-rel,0.011285157529374,YIL016W
nit-abs,7.1205940996326,YIL016W
nit-rel,0.015749907357737,YIL016W
phos-abs,-2.3135683203957e-05,YIL016W
phos-rel,-4.359633004009e-08,YIL016W
sul-abs,0.14717620795414,YIL016W
sul-rel,6.0745599821587e-05,YIL016W
none-wei,132.59214707739,YIL017C
car-abs,5.0502971910246,YIL017C
car-rel,0.010338257772689,YIL017C
nit-abs,6.6422164723374,YIL017C
nit-rel,0.013501549035084,YIL017C
phos-abs,-4.0818590217258e-05,YIL017C
phos-rel,-3.0310594183934e-08,YIL017C
sul-abs,0.20781519665582,YIL017C
sul-rel,5.898351754118e-05,YIL017C
none-wei,130.4595721861,YIL019W
car-abs,4.6573480942933,YIL019W
car-rel,0.010024258316352,YIL019W
nit-abs,7.2897515169098,YIL019W
nit-rel,0.015332369453426,YIL019W
phos-abs,-1.3385834526266e-05,YIL019W
phos-rel,-4.9562885274688e-08,YIL019W
sul-abs,0.11055271589061,YIL019W
sul-rel,5.4566307869653e-05,YIL019W
none-wei,130.69035567718,YIL020C
car-abs,4.9205967001364,YIL020C
car-rel,0.0099999347046734,YIL020C
nit-abs,6.8881690631918,YIL020C
nit-rel,0.014041071747874,YIL020C
phos-abs,-5.8899623984413e-05,YIL020C
phos-rel,-3.5491807045095e-08,YIL020C
sul-abs,0.20409734227255,YIL020C
sul-rel,3.5963424647734e-05,YIL020C
none-wei,128.66892706414,YIL021W
car-abs,4.6780558477001,YIL021W
car-rel,0.0095987357764846,YIL021W
nit-abs,6.4524097427679,YIL021W
nit-rel,0.013533312735658,YIL021W
phos-abs,-4.5315186548649e-05,YIL021W
phos-rel,-4.6394835772552e-08,YIL021W
sul-abs,0.26516937203528,YIL021W
sul-rel,8.6044052135937e-05,YIL021W
none-wei,130.69094289144,YIL022W
car-abs,4.8560680509984,YIL022W
car-rel,0.010447321601223,YIL022W
nit-abs,7.0688302401839,YIL022W
nit-rel,0.015467185932064,YIL022W
phos-abs,-5.6380707307873e-06,YIL022W
phos-rel,-3.3542101151717e-08,YIL022W
sul-abs,0.089568783355978,YIL022W
sul-rel,3.8842701298481e-05,YIL022W
none-wei,125.4100087835,YIL023C
car-abs,4.778748593607,YIL023C
car-rel,0.0094928370652983,YIL023C
nit-abs,6.4269953656592,YIL023C
nit-rel,0.012834326299702,YIL023C
phos-abs,-2.4273318794866e-05,YIL023C
phos-rel,-1.6511175685126e-08,YIL023C
sul-abs,0.20399116157836,YIL023C
sul-rel,7.5905558968033e-05,YIL023C
none-wei,133.11587415996,YIL024C
car-abs,4.9475120964803,YIL024C
car-rel,0.0094948230323529,YIL024C
nit-abs,6.855337752794,YIL024C
nit-rel,0.013235649298938,YIL024C
phos-abs,-3.811361329051e-05,YIL024C
phos-rel,-4.3126314140881e-08,YIL024C
sul-abs,0.22457020172232,YIL024C
sul-rel,7.7134979705651e-05,YIL024C
none-wei,133.190136266,YIL026C
car-abs,5.0104850112979,YIL026C
car-rel,0.010557500766868,YIL026C
nit-abs,6.7077796096208,YIL026C
nit-rel,0.013944346543647,YIL026C
phos-abs,-2.3962405992504e-05,YIL026C
phos-rel,-4.0570297586671e-08,YIL026C
sul-abs,0.11466585039221,YIL026C
sul-rel,3.7516728545454e-05,YIL026C
none-wei,130.87277552965,YIL031W
car-abs,4.7843949663167,YIL031W
car-rel,0.0095053348021338,YIL031W
nit-abs,6.9236667478644,YIL031W
nit-rel,0.013341191784313,YIL031W
phos-abs,-2.5308004329882e-05,YIL031W
phos-rel,-3.7450602089023e-08,YIL031W
sul-abs,0.10813202471048,YIL031W
sul-rel,3.7057021853457e-05,YIL031W
none-wei,131.40237158995,YIL033C
car-abs,4.8991711004995,YIL033C
car-rel,0.010059421404619,YIL033C
nit-abs,7.0043176676218,YIL033C
nit-rel,0.014227045456629,YIL033C
phos-abs,-6.2221617061102e-06,YIL033C
phos-rel,-2.3299252716794e-08,YIL033C
sul-abs,0.10049940418086,YIL033C
sul-rel,4.0346651618983e-05,YIL033C
none-wei,131.65994063321,YIL034C
car-abs,4.8425425548587,YIL034C
car-rel,0.0096807321833726,YIL034C
nit-abs,6.7251494204956,YIL034C
nit-rel,0.013248543522949,YIL034C
phos-abs,-2.076207390719e-05,YIL034C
phos-rel,-4.1402438261756e-08,YIL034C
sul-abs,0.13115732433989,YIL034C
sul-rel,5.1125085998022e-05,YIL034C
none-wei,137.74887402852,YIL035C
car-abs,5.4836666926902,YIL035C
car-rel,0.010511963765302,YIL035C
nit-abs,7.1518234629785,YIL035C
nit-rel,0.013930656711392,YIL035C
phos-abs,-1.1916632340134e-05,YIL035C
phos-rel,-2.9120004265386e-08,YIL035C
sul-abs,0.18817421234759,YIL035C
sul-rel,8.3544054082403e-05,YIL035C
none-wei,128.23395052167,YIL036W
car-abs,4.5597717865408,YIL036W
car-rel,0.0090144561876892,YIL036W
nit-abs,7.0534923678317,YIL036W
nit-rel,0.013613104687402,YIL036W
phos-abs,-1.1579314089415e-05,YIL036W
phos-rel,-2.9396033828292e-08,YIL036W
sul-abs,0.15164718715405,YIL036W
sul-rel,6.9924461841392e-05,YIL036W
none-wei,132.18714876958,YIL037C
car-abs,5.0404310034401,YIL037C
car-rel,0.0097858989758114,YIL037C
nit-abs,6.6646958194605,YIL037C
nit-rel,0.012795232064107,YIL037C
phos-abs,-6.7996436521536e-06,YIL037C
phos-rel,-7.3070750861733e-09,YIL037C
sul-abs,0.14999189560661,YIL037C
sul-rel,5.7552951278918e-05,YIL037C
none-wei,130.88904149079,YIL038C
car-abs,4.7468874288422,YIL038C
car-rel,0.0099530036010314,YIL038C
nit-abs,6.8962807413257,YIL038C
nit-rel,0.014242707222668,YIL038C
phos-abs,-1.2266540956568e-05,YIL038C
phos-rel,-3.7151270095842e-08,YIL038C
sul-abs,0.094692227458836,YIL038C
sul-rel,3.7591618194914e-05,YIL038C
none-wei,134.19875887332,YIL039W
car-abs,5.2117588769558,YIL039W
car-rel,0.0094162291885564,YIL039W
nit-abs,6.8541343620413,YIL039W
nit-rel,0.012667800026013,YIL039W
phos-abs,-2.1823655261325e-05,YIL039W
phos-rel,-2.6125221956294e-08,YIL039W
sul-abs,0.15555624560725,YIL039W
sul-rel,5.0888824469843e-05,YIL039W
none-wei,136.66736226842,YIL040W
car-abs,5.6196837632552,YIL040W
car-rel,0.010439822222511,YIL040W
nit-abs,6.4407957325811,YIL040W
nit-rel,0.012200992860227,YIL040W
phos-abs,-1.9805757057074e-06,YIL040W
phos-rel,2.1359988187215e-08,YIL040W
sul-abs,0.24367188084675,YIL040W
sul-rel,8.7235087645533e-05,YIL040W
none-wei,130.46104747094,YIL041W
car-abs,4.7480083458994,YIL041W
car-rel,0.010321963728446,YIL041W
nit-abs,6.6620010700694,YIL041W
nit-rel,0.014331045012208,YIL041W
phos-abs,-1.5723460358984e-05,YIL041W
phos-rel,-3.5445332574295e-08,YIL041W
sul-abs,0.14820967591527,YIL041W
sul-rel,5.712616410463e-05,YIL041W
none-wei,133.22577211404,YIL042C
car-abs,5.2001151619078,YIL042C
car-rel,0.010114318409734,YIL042C
nit-abs,6.8453772025772,YIL042C
nit-rel,0.013236955687171,YIL042C
phos-abs,-2.2662252346683e-05,YIL042C
